early_stopping/best_valid_loss,early_stopping/checks_since_best,early_stopping/distance_above_best,epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,offset/C,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/test/stress_mae,test/test/stress_rmse,test/test/virial_mae,test/test/virial_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/train/stress_mae,test/train/stress_rmse,test/train/virial_mae,test/train/virial_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,test/valid/stress_mae,test/valid/stress_rmse,test/valid/virial_mae,test/valid/virial_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise,valid/metrics/stress_mae,valid/metrics/stress_rmse,valid/metrics/virial_mae,valid/metrics/virial_rmse
,,,,,,145050,145052,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-6.9453229904174805,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9.354345321655273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6329421997070312,0,0.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2,,,,,,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.024096488952637,,166.0,,0.5922586917877197,0.09677339345216751,0.6890320777893066,0.5922586917877197,0.09677339345216751,,,,,,,,,,,,,,,
,,,2,,,,,,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.130081176757812,,123.0,,0.9729982018470764,0.16995614767074585,1.1429543495178223,0.9729982018470764,0.16995614767074585,,,,,,,,,,,,,,,
,,,2,,,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.69565200805664,,115.0,,0.7346703410148621,0.17483502626419067,0.9095053672790527,0.7346703410148621,0.17483502626419067,,,,,,,,,,,,,,,
,,,2,,,,,,,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94444465637207,,144.0,,0.6712119579315186,0.17913299798965454,0.8503449559211731,0.6712119579315186,0.17913299798965454,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3,,,,,,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.196721076965332,,122.0,,0.7790057063102722,0.11092265695333481,0.8899283409118652,0.7790057063102722,0.11092265695333481,,,,,,,,,,,,,,,
,,,3,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692307472229004,,130.0,,0.6796290278434753,0.0441754013299942,0.7238044142723083,0.6796290278434753,0.0441754013299942,,,,,,,,,,,,,,,
,,,3,,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.407407283782959,,135.0,,0.6280677318572998,0.17330944538116455,0.8013771772384644,0.6280677318572998,0.17330944538116455,,,,,,,,,,,,,,,
,,,3,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.464480876922607,,183.0,,0.6247072219848633,0.28424766659736633,0.9089548587799072,0.6247072219848633,0.28424766659736633,,,,,,,,,,,,,,,
,,,3,,,,,,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5789475440979,,152.0,,0.6763128042221069,0.07460495084524155,0.7509177327156067,0.6763128042221069,0.07460495084524155,,,,,,,,,,,,,,,
,,,3,,,,,,,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.462686538696289,,134.0,,0.6538723707199097,0.08967135101556778,0.7435437440872192,0.6538723707199097,0.08967135101556778,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
