Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
116.3000        -6.6635      -7.0458       0.3823  2957.8
116.4000        -6.6619      -7.0429       0.3810  2947.6
116.5000        -6.6626      -7.0667       0.4041  3126.3
116.6000        -6.6639      -6.9891       0.3253  2516.3
116.7000        -6.6648      -7.1114       0.4465  3454.5
116.8000        -6.6609      -7.0187       0.3578  2768.3
116.9000        -6.6643      -7.0535       0.3891  3010.3
117.0000        -6.6588      -7.0303       0.3715  2873.9
117.1000        -6.6601      -6.9965       0.3364  2602.5
117.2000        -6.6618      -7.0353       0.3735  2889.6
117.3000        -6.6609      -7.0135       0.3526  2727.8
117.4000        -6.6617      -7.0365       0.3748  2899.4
117.5000        -6.6593      -6.9971       0.3378  2613.6
117.6000        -6.6653      -7.0907       0.4255  3291.5
117.7000        -6.6649      -7.1197       0.4548  3518.2
117.8000        -6.6667      -7.0156       0.3488  2698.5
117.9000        -6.6669      -7.0489       0.3821  2955.7
118.0000        -6.6653      -7.0293       0.3640  2816.2
118.1000        -6.6622      -7.0030       0.3407  2635.9
118.2000        -6.6651      -7.0678       0.4028  3115.9
118.3000        -6.6617      -7.0429       0.3812  2949.1
118.4000        -6.6615      -7.0102       0.3487  2697.3
118.5000        -6.6630      -7.0355       0.3726  2882.3
118.6000        -6.6548      -7.0119       0.3571  2762.5
118.7000        -6.6559      -7.0811       0.4252  3289.3
118.8000        -6.6649      -7.0276       0.3628  2806.4
118.9000        -6.6679      -7.0679       0.4000  3094.4
119.0000        -6.6694      -7.0382       0.3688  2853.4
119.1000        -6.6648      -7.0650       0.4002  3096.1
119.2000        -6.6673      -7.0532       0.3859  2985.8
119.3000        -6.6624      -7.0355       0.3730  2886.0
119.4000        -6.6663      -7.0780       0.4117  3184.9
119.5000        -6.6649      -7.0689       0.4040  3125.5
119.6000        -6.6658      -7.0631       0.3973  3073.6
119.7000        -6.6657      -7.0287       0.3630  2808.6
119.8000        -6.6673      -7.0526       0.3853  2980.7
119.9000        -6.6677      -7.1129       0.4452  3443.9
120.0000        -6.6662      -7.0090       0.3428  2652.2
120.1000        -6.6640      -7.0524       0.3884  3004.9
120.2000        -6.6669      -7.0680       0.4011  3103.1
120.3000        -6.6626      -7.0326       0.3701  2862.8
120.4000        -6.6672      -7.0348       0.3676  2843.9
120.5000        -6.6710      -7.0260       0.3550  2746.1
120.6000        -6.6688      -7.0547       0.3860  2986.1
120.7000        -6.6670      -7.0197       0.3527  2728.5
120.8000        -6.6694      -7.0555       0.3861  2987.2
120.9000        -6.6659      -7.0719       0.4060  3141.2
121.0000        -6.6649      -7.1557       0.4907  3796.4
121.1000        -6.6638      -7.0180       0.3542  2740.6
121.2000        -6.6668      -7.0462       0.3794  2934.9
121.3000        -6.6640      -7.0944       0.4304  3329.5
121.4000        -6.6629      -7.0038       0.3408  2636.9
121.5000        -6.6625      -7.0969       0.4344  3360.9
121.6000        -6.6661      -7.0593       0.3933  3042.4
121.7000        -6.6678      -7.0629       0.3951  3056.3
121.8000        -6.6675      -7.0014       0.3338  2582.4
121.9000        -6.6641      -7.0484       0.3842  2972.6
122.0000        -6.6652      -7.0456       0.3803  2942.5
122.1000        -6.6687      -7.0643       0.3956  3060.7
122.2000        -6.6672      -7.1099       0.4427  3424.8
122.3000        -6.6675      -7.0150       0.3475  2688.3
122.4000        -6.6662      -7.0429       0.3767  2914.5
122.5000        -6.6630      -7.0398       0.3767  2914.6
122.6000        -6.6602      -7.0803       0.4201  3249.8
122.7000        -6.6612      -7.0468       0.3856  2983.2
122.8000        -6.6655      -7.1478       0.4823  3731.1
122.9000        -6.6635      -7.0789       0.4154  3213.9
123.0000        -6.6650      -7.0017       0.3367  2605.2
123.1000        -6.6662      -7.1009       0.4347  3362.9
123.2000        -6.6632      -7.0314       0.3682  2848.4
123.3000        -6.6661      -7.0424       0.3763  2911.1
123.4000        -6.6714      -7.0383       0.3669  2838.8
123.5000        -6.6691      -7.0477       0.3785  2928.4
123.6000        -6.6661      -7.0539       0.3878  3000.5
123.7000        -6.6662      -7.0603       0.3941  3048.7
123.8000        -6.6650      -7.0331       0.3681  2847.5
123.9000        -6.6638      -7.0479       0.3841  2971.2
124.0000        -6.6547      -7.1225       0.4677  3618.5
124.1000        -6.6622      -7.0186       0.3564  2757.1
124.2000        -6.6654      -7.0291       0.3637  2813.5
124.3000        -6.6592      -7.0079       0.3487  2697.5
124.4000        -6.6634      -6.9706       0.3072  2376.8
124.5000        -6.6625      -7.0622       0.3997  3092.4
124.6000        -6.6640      -7.0359       0.3719  2877.2
124.7000        -6.6608      -7.0930       0.4322  3343.4
124.8000        -6.6623      -7.0549       0.3927  3037.7
124.9000        -6.6668      -7.0816       0.4147  3208.6
125.0000        -6.6661      -7.0064       0.3403  2632.8
125.1000        -6.6635      -7.1343       0.4708  3642.5
125.2000        -6.6648      -7.0705       0.4057  3138.8
125.3000        -6.6650      -7.0301       0.3651  2824.3
125.4000        -6.6626      -7.1783       0.5157  3989.4
125.5000        -6.6633      -7.1283       0.4649  3596.7
125.6000        -6.6609      -6.9546       0.2938  2272.6
125.7000        -6.6652      -7.0616       0.3964  3066.6
125.8000        -6.6704      -7.0363       0.3660  2831.4
125.9000        -6.6640      -7.0385       0.3745  2897.5
126.0000        -6.6638      -7.0319       0.3681  2847.7
126.1000        -6.6645      -7.0402       0.3758  2907.1
126.2000        -6.6663      -7.1236       0.4573  3538.1
126.3000        -6.6659      -7.0054       0.3395  2626.8
126.4000        -6.6599      -7.0595       0.3997  3092.1
126.5000        -6.6620      -7.0313       0.3694  2857.4
126.6000        -6.6668      -7.0217       0.3549  2745.6
126.7000        -6.6668      -7.1345       0.4677  3618.4
126.8000        -6.6648      -7.0889       0.4242  3281.5
126.9000        -6.6626      -7.0897       0.4271  3304.1
127.0000        -6.6613      -7.0053       0.3440  2661.2
127.1000        -6.6634      -6.9960       0.3325  2572.7
127.2000        -6.6676      -7.0715       0.4039  3124.5
127.3000        -6.6637      -7.0877       0.4240  3280.2
127.4000        -6.6641      -7.0763       0.4121  3188.5
127.5000        -6.6631      -7.0138       0.3507  2713.1
127.6000        -6.6608      -7.0142       0.3533  2733.5
127.7000        -6.6596      -7.0679       0.4083  3159.0
127.8000        -6.6631      -7.0248       0.3617  2798.2
127.9000        -6.6632      -7.0554       0.3922  3034.0
128.0000        -6.6653      -6.9986       0.3333  2578.7
128.1000        -6.6654      -7.0529       0.3875  2998.0
128.2000        -6.6668      -7.0430       0.3762  2910.1
128.3000        -6.6610      -7.0402       0.3791  2933.2
128.4000        -6.6599      -6.9475       0.2877  2225.6
128.5000        -6.6638      -6.9994       0.3356  2596.6
128.6000        -6.6634      -7.1015       0.4381  3389.6
128.7000        -6.6650      -7.0937       0.4287  3316.5
128.8000        -6.6642      -7.0462       0.3820  2955.6
128.9000        -6.6628      -7.0237       0.3609  2791.8
129.0000        -6.6645      -7.0032       0.3387  2620.6
129.1000        -6.6618      -7.0081       0.3462  2678.6
129.2000        -6.6647      -7.0658       0.4010  3102.6
129.3000        -6.6621      -7.0094       0.3472  2686.1
129.4000        -6.6657      -7.0980       0.4323  3344.3
129.5000        -6.6637      -7.0307       0.3670  2838.9
129.6000        -6.6699      -6.9850       0.3151  2437.6
129.7000        -6.6665      -7.0594       0.3929  3039.6
129.8000        -6.6653      -6.9299       0.2646  2047.1
129.9000        -6.6640      -7.1039       0.4399  3403.1
130.0000        -6.6678      -7.0636       0.3958  3062.0
130.1000        -6.6633      -7.1432       0.4799  3712.4
130.2000        -6.6634      -7.1013       0.4379  3387.8
130.3000        -6.6670      -7.1081       0.4411  3412.2
130.4000        -6.6651      -7.0364       0.3713  2872.6
130.5000        -6.6670      -7.1087       0.4417  3417.5
130.6000        -6.6676      -7.0529       0.3852  2980.3
130.7000        -6.6677      -7.0193       0.3516  2720.0
130.8000        -6.6670      -7.0040       0.3370  2607.2
130.9000        -6.6613      -6.9774       0.3161  2445.3
131.0000        -6.6574      -7.0223       0.3648  2822.5
131.1000        -6.6624      -7.1400       0.4776  3695.1
131.2000        -6.6627      -7.0266       0.3638  2814.7
131.3000        -6.6631      -6.9926       0.3295  2549.1
131.4000        -6.6621      -7.0394       0.3773  2918.8
131.5000        -6.6606      -7.0172       0.3566  2758.8
131.6000        -6.6649      -7.0951       0.4302  3328.1
131.7000        -6.6661      -7.1136       0.4474  3461.6
131.8000        -6.6644      -7.0722       0.4077  3154.4
131.9000        -6.6652      -7.0242       0.3590  2777.6
132.0000        -6.6672      -7.0693       0.4021  3110.9
132.1000        -6.6669      -7.0679       0.4011  3102.7
132.2000        -6.6657      -6.9375       0.2718  2103.1
132.3000        -6.6646      -7.0644       0.3998  3093.0
132.4000        -6.6636      -7.0681       0.4045  3129.7
132.5000        -6.6642      -7.0304       0.3661  2832.4
132.6000        -6.6639      -7.0082       0.3443  2663.4
132.7000        -6.6634      -7.0369       0.3734  2888.9
132.8000        -6.6635      -7.1105       0.4469  3457.6
132.9000        -6.6654      -7.0551       0.3898  3015.4
133.0000        -6.6608      -6.9952       0.3344  2587.0
133.1000        -6.6571      -7.0676       0.4105  3175.9
133.2000        -6.6605      -7.0110       0.3505  2711.4
133.3000        -6.6606      -7.0126       0.3520  2723.5
133.4000        -6.6599      -7.0997       0.4398  3402.5
133.5000        -6.6631      -7.0144       0.3513  2717.7
133.6000        -6.6588      -7.0729       0.4142  3204.1
133.7000        -6.6642      -7.0315       0.3673  2841.9
133.8000        -6.6682      -6.9871       0.3189  2467.0
133.9000        -6.6698      -7.0591       0.3892  3011.0
134.0000        -6.6635      -6.9902       0.3267  2527.6
134.1000        -6.6641      -7.0394       0.3753  2903.3
134.2000        -6.6699      -7.1213       0.4514  3492.2
134.3000        -6.6667      -7.0782       0.4114  3183.0
134.4000        -6.6668      -7.0482       0.3813  2950.2
134.5000        -6.6663      -7.1049       0.4386  3393.5
134.6000        -6.6674      -7.0497       0.3823  2957.3
134.7000        -6.6705      -7.0565       0.3861  2986.7
134.8000        -6.6679      -6.9885       0.3206  2480.3
134.9000        -6.6641      -7.1240       0.4599  3557.8
135.0000        -6.6603      -7.1073       0.4470  3458.0
135.1000        -6.6678      -7.0307       0.3629  2807.5
135.2000        -6.6677      -7.0361       0.3684  2850.0
135.3000        -6.6659      -7.0244       0.3586  2774.0
135.4000        -6.6683      -7.0958       0.4276  3307.9
135.5000        -6.6697      -7.0528       0.3830  2963.2
135.6000        -6.6644      -7.0392       0.3748  2899.8
135.7000        -6.6609      -7.0612       0.4003  3096.9
135.8000        -6.6656      -7.0218       0.3562  2755.7
135.9000        -6.6673      -7.0692       0.4019  3109.6
136.0000        -6.6701      -7.0062       0.3361  2600.3
136.1000        -6.6608      -7.1533       0.4925  3810.2
136.2000        -6.6644      -7.0302       0.3658  2830.3
136.3000        -6.6673      -7.1195       0.4523  3498.8
136.4000        -6.6665      -6.9630       0.2966  2294.4
136.5000        -6.6642      -7.0621       0.3979  3078.1
136.6000        -6.6669      -6.9962       0.3292  2547.1
136.7000        -6.6670      -7.0573       0.3903  3019.4
136.8000        -6.6648      -7.1432       0.4783  3700.6
136.9000        -6.6643      -6.9921       0.3278  2536.3
137.0000        -6.6669      -7.0616       0.3947  3053.6
137.1000        -6.6663      -7.0712       0.4050  3133.2
137.2000        -6.6643      -6.9690       0.3047  2357.2
137.3000        -6.6681      -7.0262       0.3582  2771.0
137.4000        -6.6682      -7.0468       0.3786  2929.1
137.5000        -6.6689      -7.0619       0.3929  3040.0
137.6000        -6.6658      -6.9626       0.2969  2296.6
137.7000        -6.6627      -7.0246       0.3619  2799.8
137.8000        -6.6622      -7.0767       0.4145  3206.8
137.9000        -6.6658      -7.0304       0.3646  2820.4
138.0000        -6.6634      -7.0785       0.4151  3211.1
138.1000        -6.6656      -7.0329       0.3673  2841.8
138.2000        -6.6660      -6.9500       0.2841  2197.7
138.3000        -6.6615      -7.0277       0.3663  2833.7
138.4000        -6.6645      -7.1067       0.4423  3421.5
138.5000        -6.6686      -7.0422       0.3737  2890.9
138.6000        -6.6622      -7.0222       0.3600  2785.4
138.7000        -6.6653      -6.9794       0.3141  2430.3
138.8000        -6.6620      -6.9891       0.3271  2530.7
138.9000        -6.6632      -6.9844       0.3212  2484.6
139.0000        -6.6633      -7.0319       0.3686  2851.7
139.1000        -6.6666      -7.1108       0.4441  3435.9
139.2000        -6.6652      -7.0319       0.3667  2836.6
139.3000        -6.6644      -6.9827       0.3183  2462.5
139.4000        -6.6630      -6.9948       0.3319  2567.6
139.5000        -6.6645      -7.0687       0.4042  3127.3
139.6000        -6.6642      -7.0694       0.4052  3134.6
139.7000        -6.6648      -7.0305       0.3657  2829.0
139.8000        -6.6684      -6.9895       0.3211  2484.3
139.9000        -6.6664      -7.0361       0.3698  2860.6
140.0000        -6.6660      -7.0816       0.4156  3215.3
140.1000        -6.6653      -7.0350       0.3697  2860.2
140.2000        -6.6689      -7.0797       0.4109  3178.5
140.3000        -6.6592      -6.9700       0.3108  2404.3
140.4000        -6.6595      -7.0688       0.4093  3166.7
140.5000        -6.6611      -7.0719       0.4108  3178.2
140.6000        -6.6616      -7.0029       0.3413  2640.4
140.7000        -6.6600      -7.0723       0.4122  3189.1
140.8000        -6.6630      -7.1350       0.4720  3651.7
140.9000        -6.6640      -7.0983       0.4343  3359.6
141.0000        -6.6640      -6.9666       0.3026  2341.1
141.1000        -6.6648      -7.1142       0.4493  3476.3
141.2000        -6.6653      -7.0979       0.4326  3346.7
141.3000        -6.6635      -7.0234       0.3599  2784.0
141.4000        -6.6637      -6.9612       0.2976  2302.1
141.5000        -6.6610      -7.0141       0.3530  2731.1
141.6000        -6.6626      -6.9912       0.3285  2541.6
141.7000        -6.6667      -7.0621       0.3954  3058.9
141.8000        -6.6663      -7.1086       0.4423  3421.7
141.9000        -6.6648      -6.9949       0.3301  2554.0
142.0000        -6.6670      -7.1014       0.4344  3360.9
142.1000        -6.6667      -7.0655       0.3989  3085.9
142.2000        -6.6688      -7.0955       0.4268  3301.5
142.3000        -6.6645      -7.0302       0.3657  2829.3
142.4000        -6.6630      -7.0732       0.4103  3174.0
142.5000        -6.6654      -7.0955       0.4301  3327.5
142.6000        -6.6651      -7.0765       0.4114  3183.1
142.7000        -6.6616      -7.0291       0.3675  2843.1
142.8000        -6.6653      -7.0672       0.4018  3108.6
142.9000        -6.6626      -6.9894       0.3268  2528.3
143.0000        -6.6657      -7.0757       0.4100  3172.1
143.1000        -6.6602      -7.0576       0.3974  3074.3
143.2000        -6.6550      -7.0571       0.4021  3110.5
143.3000        -6.6587      -7.0794       0.4207  3255.0
143.4000        -6.6576      -6.9585       0.3009  2327.6
143.5000        -6.6632      -6.9845       0.3213  2485.4
143.6000        -6.6623      -7.0897       0.4274  3306.3
143.7000        -6.6671      -7.0512       0.3841  2971.6
143.8000        -6.6634      -7.0147       0.3513  2718.0
143.9000        -6.6682      -7.1107       0.4425  3423.2
144.0000        -6.6667      -7.0523       0.3856  2983.2
144.1000        -6.6618      -7.0255       0.3637  2814.1
144.2000        -6.6652      -7.1465       0.4813  3723.5
144.3000        -6.6654      -7.0611       0.3957  3061.0
144.4000        -6.6654      -7.0572       0.3918  3031.0
144.5000        -6.6682      -7.1463       0.4781  3698.4
144.6000        -6.6653      -7.0593       0.3940  3048.0
144.7000        -6.6621      -7.0224       0.3603  2787.5
144.8000        -6.6613      -7.0782       0.4169  3225.2
144.9000        -6.6631      -7.1144       0.4513  3491.7
145.0000        -6.6644      -7.0599       0.3955  3059.7
145.1000        -6.6652      -7.0599       0.3947  3053.5
145.2000        -6.6628      -7.0527       0.3899  3016.3
145.3000        -6.6647      -7.0254       0.3607  2790.3
145.4000        -6.6612      -7.0543       0.3931  3041.5
145.5000        -6.6626      -7.0565       0.3939  3047.2
145.6000        -6.6660      -7.0907       0.4247  3285.7
145.7000        -6.6643      -7.0488       0.3845  2974.7
145.8000        -6.6631      -6.9756       0.3125  2417.2
145.9000        -6.6557      -7.0109       0.3552  2748.0
146.0000        -6.6605      -7.0316       0.3711  2871.3
146.1000        -6.6599      -6.9453       0.2855  2208.6
146.2000        -6.6592      -7.0724       0.4131  3196.2
146.3000        -6.6622      -7.1538       0.4916  3803.1
146.4000        -6.6633      -7.0173       0.3540  2738.8
146.5000        -6.6627      -7.0192       0.3565  2758.0
146.6000        -6.6614      -7.0354       0.3740  2893.4
146.7000        -6.6649      -6.9611       0.2962  2291.2
146.8000        -6.6650      -7.0198       0.3548  2744.5
146.9000        -6.6648      -6.9707       0.3059  2366.8
147.0000        -6.6597      -7.0805       0.4208  3255.6
147.1000        -6.6609      -7.0446       0.3837  2968.2
147.2000        -6.6636      -7.0288       0.3653  2825.8
147.3000        -6.6654      -7.1481       0.4826  3733.8
147.4000        -6.6637      -7.0351       0.3714  2873.3
147.5000        -6.6674      -7.0935       0.4262  3297.1
147.6000        -6.6657      -6.9782       0.3125  2417.8
147.7000        -6.6676      -7.0587       0.3911  3025.4
147.8000        -6.6622      -7.0434       0.3812  2948.8
147.9000        -6.6634      -7.0393       0.3759  2908.3
148.0000        -6.6643      -7.1616       0.4973  3847.2
148.1000        -6.6612      -6.9775       0.3163  2447.0
148.2000        -6.6629      -7.1178       0.4550  3519.7
148.3000        -6.6669      -7.0730       0.4060  3141.3
148.4000        -6.6663      -7.0749       0.4086  3160.7
148.5000        -6.6627      -7.0445       0.3818  2953.7
148.6000        -6.6628      -7.0835       0.4207  3254.9
148.7000        -6.6608      -7.0307       0.3700  2862.2
148.8000        -6.6659      -7.0579       0.3920  3032.4
148.9000        -6.6658      -7.0497       0.3840  2970.6
149.0000        -6.6651      -7.0270       0.3618  2799.1
149.1000        -6.6686      -7.0473       0.3787  2929.5
149.2000        -6.6669      -7.0836       0.4167  3223.4
149.3000        -6.6646      -7.0762       0.4116  3184.4
149.4000        -6.6637      -6.9932       0.3295  2549.5
149.5000        -6.6619      -7.0903       0.4284  3314.0
149.6000        -6.6609      -6.9853       0.3244  2509.6
149.7000        -6.6633      -7.0218       0.3585  2773.3
149.8000        -6.6678      -7.0201       0.3522  2725.0
149.9000        -6.6660      -7.1184       0.4524  3500.0
150.0000        -6.6664      -7.0269       0.3605  2788.8
150.1000        -6.6692      -7.0763       0.4071  3149.5
150.2000        -6.6673      -6.9965       0.3291  2546.4
150.3000        -6.6665      -7.0655       0.3990  3087.0
150.4000        -6.6714      -7.0021       0.3307  2558.1
150.5000        -6.6637      -7.0113       0.3476  2689.3
150.6000        -6.6641      -7.0653       0.4012  3104.0
150.7000        -6.6664      -7.0768       0.4104  3175.0
150.8000        -6.6679      -7.0436       0.3757  2906.2
150.9000        -6.6629      -7.0134       0.3505  2711.8
151.0000        -6.6668      -7.0323       0.3655  2827.7
151.1000        -6.6620      -7.0225       0.3606  2789.6
151.2000        -6.6626      -7.1266       0.4640  3590.1
151.3000        -6.6646      -7.0627       0.3981  3079.7
151.4000        -6.6648      -7.0398       0.3750  2901.2
151.5000        -6.6641      -6.9662       0.3021  2337.2
151.6000        -6.6604      -6.9827       0.3222  2492.7
151.7000        -6.6629      -7.0873       0.4244  3283.0
151.8000        -6.6615      -7.0761       0.4146  3207.4
151.9000        -6.6640      -7.1358       0.4718  3650.2
152.0000        -6.6636      -7.1045       0.4409  3410.8
152.1000        -6.6592      -7.0171       0.3579  2768.8
152.2000        -6.6638      -7.0889       0.4251  3288.9
152.3000        -6.6624      -7.0179       0.3555  2750.2
152.4000        -6.6603      -6.9292       0.2689  2080.5
152.5000        -6.6656      -6.9946       0.3290  2545.1
152.6000        -6.6651      -7.1114       0.4463  3452.7
152.7000        -6.6699      -7.0898       0.4200  3249.1
152.8000        -6.6675      -7.0290       0.3614  2796.1
152.9000        -6.6667      -7.1794       0.5127  3966.6
153.0000        -6.6621      -7.0123       0.3502  2709.4
153.1000        -6.6661      -7.0486       0.3826  2959.6
153.2000        -6.6650      -7.0026       0.3376  2611.9
153.3000        -6.6646      -7.0504       0.3859  2985.3
153.4000        -6.6651      -7.0295       0.3644  2818.9
153.5000        -6.6674      -7.0931       0.4257  3293.5
153.6000        -6.6644      -7.0108       0.3464  2679.8
153.7000        -6.6690      -7.0514       0.3824  2958.5
153.8000        -6.6636      -7.0749       0.4113  3181.9
153.9000        -6.6650      -7.0721       0.4072  3149.9
154.0000        -6.6613      -7.0155       0.3542  2740.4
154.1000        -6.6643      -7.0731       0.4089  3163.3
154.2000        -6.6684      -7.0364       0.3679  2846.4
154.3000        -6.6608      -7.0816       0.4208  3255.2
154.4000        -6.6636      -7.1462       0.4826  3733.3
154.5000        -6.6592      -6.9991       0.3400  2630.0
154.6000        -6.6631      -7.0138       0.3507  2713.1
154.7000        -6.6585      -6.9788       0.3202  2477.5
154.8000        -6.6597      -7.0191       0.3594  2780.4
154.9000        -6.6576      -7.0367       0.3791  2932.7
155.0000        -6.6608      -7.0228       0.3620  2800.4
155.1000        -6.6667      -7.0460       0.3793  2934.2
155.2000        -6.6690      -7.0792       0.4103  3173.8
155.3000        -6.6645      -7.0030       0.3384  2618.2
155.4000        -6.6656      -7.0286       0.3630  2808.4
155.5000        -6.6648      -7.1252       0.4604  3561.7
155.6000        -6.6666      -7.0614       0.3948  3054.4
155.7000        -6.6639      -7.0419       0.3780  2924.6
155.8000        -6.6632      -7.0610       0.3978  3077.8
155.9000        -6.6700      -7.0338       0.3638  2814.2
156.0000        -6.6672      -7.0534       0.3863  2988.4
156.1000        -6.6653      -7.0470       0.3817  2953.1
156.2000        -6.6688      -7.0677       0.3989  3086.0
156.3000        -6.6657      -6.9739       0.3082  2384.2
156.4000        -6.6671      -7.0952       0.4281  3311.9
156.5000        -6.6664      -7.1178       0.4514  3491.9
156.6000        -6.6686      -7.0203       0.3518  2721.3
156.7000        -6.6666      -6.9551       0.2884  2231.4
156.8000        -6.6619      -7.0179       0.3560  2754.2
156.9000        -6.6616      -7.0725       0.4109  3179.0
157.0000        -6.6647      -7.0180       0.3534  2733.8
157.1000        -6.6662      -7.1126       0.4464  3453.8
157.2000        -6.6634      -6.9733       0.3099  2397.1
157.3000        -6.6639      -7.0592       0.3953  3057.9
157.4000        -6.6643      -7.1075       0.4432  3428.9
157.5000        -6.6632      -7.1104       0.4472  3459.5
157.6000        -6.6642      -7.0632       0.3990  3086.6
157.7000        -6.6606      -7.0200       0.3595  2781.0
157.8000        -6.6622      -6.9813       0.3191  2468.3
157.9000        -6.6653      -7.0463       0.3810  2947.5
158.0000        -6.6644      -7.0498       0.3854  2981.8
158.1000        -6.6601      -7.0992       0.4391  3396.7
158.2000        -6.6678      -7.0849       0.4171  3227.1
158.3000        -6.6620      -7.0514       0.3893  3012.1
158.4000        -6.6628      -6.9974       0.3346  2588.9
158.5000        -6.6645      -7.1068       0.4423  3421.7
158.6000        -6.6668      -7.1372       0.4704  3638.9
158.7000        -6.6677      -7.0014       0.3337  2581.5
158.8000        -6.6694      -7.0976       0.4282  3312.9
158.9000        -6.6697      -7.0792       0.4095  3168.0
159.0000        -6.6694      -7.0651       0.3957  3061.6
159.1000        -6.6674      -7.0940       0.4266  3300.2
159.2000        -6.6686      -7.0663       0.3977  3076.7
159.3000        -6.6646      -7.0797       0.4151  3211.7
159.4000        -6.6625      -7.0739       0.4114  3182.7
159.5000        -6.6661      -7.0445       0.3784  2927.3
159.6000        -6.6614      -7.0072       0.3458  2675.1
159.7000        -6.6652      -7.0339       0.3688  2852.9
159.8000        -6.6630      -7.0375       0.3745  2897.2
159.9000        -6.6658      -7.1139       0.4482  3467.1
160.0000        -6.6640      -7.1306       0.4666  3609.8
160.1000        -6.6645      -6.9791       0.3147  2434.3
160.2000        -6.6633      -7.0559       0.3926  3037.4
160.3000        -6.6640      -7.0801       0.4160  3218.5
160.4000        -6.6672      -7.0318       0.3646  2820.6
160.5000        -6.6664      -7.0158       0.3494  2703.1
160.6000        -6.6645      -7.0309       0.3664  2834.4
160.7000        -6.6660      -7.0561       0.3901  3017.8
160.8000        -6.6635      -7.0714       0.4080  3156.1
160.9000        -6.6668      -7.0113       0.3445  2665.5
161.0000        -6.6646      -7.0766       0.4119  3186.7
161.1000        -6.6642      -7.0654       0.4012  3103.9
161.2000        -6.6657      -7.0516       0.3859  2985.5
161.3000        -6.6642      -6.9915       0.3273  2532.1
161.4000        -6.6618      -7.0551       0.3934  3043.1
161.5000        -6.6666      -7.0636       0.3970  3071.4
161.6000        -6.6658      -7.0361       0.3703  2864.8
161.7000        -6.6668      -7.0649       0.3981  3080.2
161.8000        -6.6622      -7.0261       0.3639  2815.3
161.9000        -6.6623      -7.0438       0.3814  2951.0
162.0000        -6.6616      -7.0710       0.4094  3167.5
162.1000        -6.6634      -7.0430       0.3795  2936.3
162.2000        -6.6638      -7.0924       0.4286  3315.6
162.3000        -6.6670      -7.1471       0.4802  3714.6
162.4000        -6.6623      -7.0705       0.4083  3158.4
162.5000        -6.6570      -7.0124       0.3554  2749.5
162.6000        -6.6623      -7.1104       0.4481  3466.9
162.7000        -6.6610      -7.0512       0.3903  3019.4
162.8000        -6.6633      -6.9916       0.3282  2539.2
162.9000        -6.6642      -7.0081       0.3439  2660.8
163.0000        -6.6656      -7.0056       0.3400  2630.7
163.1000        -6.6637      -7.0885       0.4248  3286.0
163.2000        -6.6630      -7.0262       0.3632  2809.7
163.3000        -6.6614      -7.0022       0.3408  2636.7
163.4000        -6.6658      -7.1410       0.4751  3675.9
163.5000        -6.6629      -7.0566       0.3937  3045.7
163.6000        -6.6638      -6.9812       0.3174  2455.5
163.7000        -6.6705      -7.1040       0.4335  3353.6
163.8000        -6.6671      -7.0275       0.3604  2788.2
163.9000        -6.6627      -7.1083       0.4456  3447.5
164.0000        -6.6639      -7.0527       0.3888  3008.1
164.1000        -6.6657      -7.0181       0.3524  2726.5
164.2000        -6.6689      -7.0754       0.4065  3144.6
164.3000        -6.6691      -7.1549       0.4859  3758.7
164.4000        -6.6645      -7.0198       0.3553  2749.0
164.5000        -6.6620      -7.0791       0.4171  3227.0
164.6000        -6.6625      -7.1577       0.4952  3831.2
164.7000        -6.6651      -7.0759       0.4108  3177.9
164.8000        -6.6635      -7.1012       0.4377  3386.2
164.9000        -6.6641      -7.0709       0.4068  3146.8
165.0000        -6.6618      -7.0191       0.3574  2764.6
165.1000        -6.6657      -7.1406       0.4749  3674.2
165.2000        -6.6633      -7.0044       0.3411  2638.7
165.3000        -6.6660      -7.0681       0.4021  3110.7
165.4000        -6.6657      -7.0675       0.4018  3108.7
165.5000        -6.6670      -6.9642       0.2972  2298.9
165.6000        -6.6663      -7.0206       0.3543  2740.8
165.7000        -6.6614      -7.0658       0.4044  3128.8
165.8000        -6.6648      -6.9909       0.3261  2522.5
165.9000        -6.6659      -7.0033       0.3373  2609.7
166.0000        -6.6641      -7.1098       0.4457  3448.1
166.1000        -6.6659      -7.0382       0.3723  2880.1
166.2000        -6.6698      -7.0348       0.3650  2823.5
166.3000        -6.6676      -6.9920       0.3244  2509.8
166.4000        -6.6654      -6.9879       0.3225  2495.2
166.5000        -6.6663      -7.0615       0.3953  3057.9
166.6000        -6.6663      -7.1534       0.4871  3768.4
166.7000        -6.6676      -7.0014       0.3338  2582.4
166.8000        -6.6706      -7.0600       0.3894  3012.8
166.9000        -6.6653      -7.1654       0.5001  3869.2
167.0000        -6.6646      -6.9760       0.3115  2409.7
167.1000        -6.6671      -7.0290       0.3618  2799.2
167.2000        -6.6658      -7.0239       0.3581  2770.3
167.3000        -6.6658      -7.0244       0.3586  2774.1
167.4000        -6.6681      -6.9779       0.3098  2396.6
167.5000        -6.6632      -7.0818       0.4186  3238.4
167.6000        -6.6643      -7.0614       0.3971  3071.9
167.7000        -6.6642      -7.1311       0.4669  3611.7
167.8000        -6.6646      -7.1486       0.4840  3744.6
