Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
72.2000         -6.1837      -6.5532       0.3696  2859.0
72.3000         -6.1866      -6.5340       0.3475  2688.3
72.4000         -6.1738      -6.5551       0.3813  2949.9
72.5000         -6.1805      -6.5874       0.4069  3148.1
72.6000         -6.1962      -6.6053       0.4091  3164.7
72.7000         -6.1874      -6.6024       0.4150  3210.5
72.8000         -6.1709      -6.5225       0.3517  2720.5
72.9000         -6.2002      -6.6267       0.4265  3299.2
73.0000         -6.1955      -6.5976       0.4021  3111.1
73.1000         -6.1876      -6.6478       0.4601  3559.8
73.2000         -6.1740      -6.4510       0.2770  2142.9
73.3000         -6.2025      -6.6600       0.4575  3539.5
73.4000         -6.1771      -6.5604       0.3834  2966.0
73.5000         -6.1437      -6.6268       0.4830  3736.7
73.6000         -6.1724      -6.5461       0.3737  2891.0
73.7000         -6.1601      -6.4979       0.3378  2613.4
73.8000         -6.1478      -6.4859       0.3381  2615.4
73.9000         -6.1401      -6.5394       0.3993  3089.1
74.0000         -6.1617      -6.6405       0.4788  3704.0
74.1000         -6.1611      -6.5349       0.3737  2891.1
74.2000         -6.1521      -6.5015       0.3495  2703.7
74.3000         -6.1272      -6.4898       0.3627  2805.7
74.4000         -6.1214      -6.4552       0.3338  2582.5
74.5000         -6.0769      -6.5162       0.4393  3398.8
74.6000         -6.1246      -6.5787       0.4541  3512.9
74.7000         -6.1587      -6.5720       0.4134  3198.1
74.8000         -6.1511      -6.4687       0.3176  2457.1
74.9000         -6.1403      -6.4947       0.3543  2741.3
75.0000         -6.1546      -6.5395       0.3849  2977.5
75.1000         -6.1773      -6.5536       0.3763  2911.3
75.2000         -6.1485      -6.6022       0.4537  3510.0
75.3000         -6.1725      -6.5940       0.4216  3261.3
75.4000         -6.1733      -6.6132       0.4399  3403.3
75.5000         -6.1685      -6.6485       0.4799  3713.0
75.6000         -6.1742      -6.5838       0.4097  3169.2
75.7000         -6.1816      -6.6031       0.4215  3260.5
75.8000         -6.1672      -6.6121       0.4449  3441.9
75.9000         -6.1555      -6.6462       0.4907  3796.3
76.0000         -6.1215      -6.5165       0.3951  3056.5
76.1000         -6.1477      -6.5351       0.3873  2996.7
76.2000         -6.1446      -6.5761       0.4315  3338.4
76.3000         -6.1717      -6.5371       0.3654  2827.1
76.4000         -6.1576      -6.5923       0.4347  3363.2
76.5000         -6.1645      -6.5366       0.3721  2879.1
76.6000         -6.1766      -6.5679       0.3914  3027.7
76.7000         -6.1702      -6.5818       0.4116  3184.4
76.8000         -6.1884      -6.5333       0.3450  2668.7
76.9000         -6.1867      -6.5845       0.3978  3077.4
77.0000         -6.1796      -6.5512       0.3716  2874.7
77.1000         -6.1708      -6.5574       0.3866  2991.2
77.2000         -6.1472      -6.5599       0.4127  3192.7
77.3000         -6.1569      -6.6354       0.4785  3701.7
77.4000         -6.1735      -6.5654       0.3919  3031.6
77.5000         -6.1717      -6.5437       0.3720  2877.8
77.6000         -6.1718      -6.5279       0.3561  2754.8
77.7000         -6.2267      -6.6125       0.3857  2984.1
77.8000         -6.2449      -6.6295       0.3846  2975.2
77.9000         -6.2570      -6.6586       0.4016  3107.3
78.0000         -6.1996      -6.5808       0.3812  2949.1
78.1000         -6.1777      -6.6043       0.4265  3299.7
78.2000         -6.1798      -6.5241       0.3443  2663.3
78.3000         -6.1861      -6.5513       0.3652  2825.1
78.4000         -6.2065      -6.6262       0.4197  3247.2
78.5000         -6.2006      -6.5219       0.3213  2485.7
78.6000         -6.1718      -6.4799       0.3081  2383.2
78.7000         -6.1715      -6.6521       0.4806  3718.1
78.8000         -6.1694      -6.5903       0.4210  3256.8
78.9000         -6.1616      -6.5369       0.3753  2903.3
79.0000         -6.1393      -6.6383       0.4991  3861.0
79.1000         -6.1614      -6.6244       0.4631  3582.3
79.2000         -6.1732      -6.6289       0.4557  3525.2
79.3000         -6.1683      -6.7058       0.5375  4158.5
79.4000         -6.1739      -6.5706       0.3967  3068.7
79.5000         -6.1427      -6.5163       0.3737  2890.9
79.6000         -6.1815      -6.5927       0.4111  3180.5
79.7000         -6.1781      -6.5572       0.3791  2932.8
79.8000         -6.1908      -6.5564       0.3656  2828.8
79.9000         -6.1941      -6.5849       0.3908  3023.1
80.0000         -6.1771      -6.5064       0.3292  2547.2
80.1000         -6.1604      -6.5814       0.4210  3257.2
80.2000         -6.1394      -6.6258       0.4864  3763.0
80.3000         -6.1278      -6.5327       0.4049  3132.5
80.4000         -6.1580      -6.4351       0.2771  2143.5
80.5000         -6.1056      -6.5098       0.4042  3127.3
80.6000         -6.1302      -6.5938       0.4636  3586.8
80.7000         -6.1484      -6.5165       0.3682  2848.2
80.8000         -6.1228      -6.5050       0.3822  2956.6
80.9000         -6.1520      -6.5391       0.3871  2995.0
81.0000         -6.1582      -6.5384       0.3801  2941.0
81.1000         -6.1602      -6.5903       0.4302  3328.0
81.2000         -6.1712      -6.5705       0.3993  3089.3
81.3000         -6.1365      -6.5013       0.3648  2822.4
81.4000         -6.1429      -6.5965       0.4536  3509.4
81.5000         -6.1619      -6.5201       0.3582  2771.3
81.6000         -6.1711      -6.6618       0.4907  3796.4
81.7000         -6.1856      -6.6496       0.4640  3589.7
81.8000         -6.1764      -6.5221       0.3457  2674.6
81.9000         -6.1665      -6.5373       0.3708  2868.3
82.0000         -6.1575      -6.5954       0.4379  3387.6
82.1000         -6.1626      -6.6713       0.5087  3935.7
82.2000         -6.1743      -6.4908       0.3165  2448.2
82.3000         -6.1386      -6.5039       0.3653  2826.3
82.4000         -6.0882      -6.4380       0.3498  2706.2
82.5000         -6.1641      -6.5895       0.4254  3291.4
82.6000         -6.1652      -6.6150       0.4499  3480.3
82.7000         -6.1530      -6.6084       0.4554  3523.3
82.8000         -6.1235      -6.4905       0.3670  2839.3
82.9000         -6.1406      -6.5515       0.4109  3178.7
83.0000         -6.1105      -6.6362       0.5257  4066.8
83.1000         -6.1137      -6.4572       0.3435  2657.1
83.2000         -6.1582      -6.5735       0.4153  3213.3
83.3000         -6.1961      -6.5885       0.3924  3035.7
83.4000         -6.1919      -6.5478       0.3559  2753.4
83.5000         -6.2091      -6.6852       0.4761  3683.0
83.6000         -6.1826      -6.5544       0.3719  2876.8
83.7000         -6.1738      -6.5756       0.4018  3108.3
83.8000         -6.1599      -6.5467       0.3868  2992.6
83.9000         -6.1911      -6.5099       0.3188  2466.1
84.0000         -6.1715      -6.5382       0.3667  2836.9
84.1000         -6.2034      -6.5730       0.3696  2859.5
84.2000         -6.2146      -6.5635       0.3489  2699.3
84.3000         -6.2137      -6.6045       0.3908  3023.4
84.4000         -6.2054      -6.5688       0.3634  2811.1
84.5000         -6.1929      -6.6155       0.4226  3269.6
84.6000         -6.1726      -6.5709       0.3982  3080.9
84.7000         -6.1615      -6.4487       0.2872  2221.8
84.8000         -6.1504      -6.5354       0.3850  2978.6
84.9000         -6.1559      -6.6252       0.4692  3630.2
85.0000         -6.1563      -6.5401       0.3838  2969.3
85.1000         -6.1602      -6.6200       0.4598  3556.9
85.2000         -6.1434      -6.5887       0.4453  3445.3
85.3000         -6.1616      -6.5023       0.3408  2636.2
85.4000         -6.1913      -6.6204       0.4291  3319.8
85.5000         -6.1805      -6.5128       0.3323  2570.9
85.6000         -6.1833      -6.5315       0.3481  2693.1
85.7000         -6.1897      -6.7250       0.5353  4141.4
85.8000         -6.2064      -6.5496       0.3432  2655.2
85.9000         -6.1709      -6.5785       0.4076  3153.7
86.0000         -6.1887      -6.6245       0.4359  3372.0
86.1000         -6.2048      -6.5934       0.3886  3006.2
86.2000         -6.1973      -6.6737       0.4764  3685.7
86.3000         -6.1611      -6.6234       0.4623  3576.6
86.4000         -6.1456      -6.5166       0.3710  2870.5
86.5000         -6.1558      -6.5272       0.3714  2873.2
86.6000         -6.1873      -6.5727       0.3854  2981.5
86.7000         -6.1691      -6.5816       0.4125  3191.4
86.8000         -6.1672      -6.6357       0.4685  3624.3
86.9000         -6.1806      -6.5924       0.4119  3186.6
87.0000         -6.1699      -6.6421       0.4722  3653.3
87.1000         -6.1629      -6.6450       0.4820  3729.0
87.2000         -6.1670      -6.6320       0.4650  3597.2
87.3000         -6.1554      -6.5555       0.4001  3095.2
87.4000         -6.1697      -6.5746       0.4049  3132.6
87.5000         -6.1848      -6.5439       0.3592  2778.5
87.6000         -6.2083      -6.5637       0.3555  2750.0
87.7000         -6.1864      -6.6192       0.4328  3348.0
87.8000         -6.1758      -6.5603       0.3846  2975.3
87.9000         -6.1596      -6.6306       0.4709  3643.4
88.0000         -6.1612      -6.5106       0.3494  2703.2
88.1000         -6.1905      -6.6107       0.4202  3251.1
88.2000         -6.1771      -6.5287       0.3515  2719.6
88.3000         -6.1733      -6.6199       0.4466  3454.9
88.4000         -6.1806      -6.6650       0.4845  3748.1
88.5000         -6.1800      -6.5876       0.4076  3153.1
88.6000         -6.1811      -6.4965       0.3154  2440.4
88.7000         -6.1809      -6.5708       0.3899  3016.5
88.8000         -6.2166      -6.5916       0.3750  2901.4
88.9000         -6.1979      -6.5531       0.3551  2747.4
89.0000         -6.1915      -6.5362       0.3447  2666.5
89.1000         -6.2038      -6.5603       0.3564  2757.6
89.2000         -6.2009      -6.5669       0.3660  2831.8
89.3000         -6.1868      -6.7262       0.5394  4173.1
89.4000         -6.1969      -6.5782       0.3813  2949.7
89.5000         -6.1919      -6.6042       0.4123  3189.9
89.6000         -6.1746      -6.5142       0.3396  2627.5
89.7000         -6.2040      -6.6103       0.4063  3143.2
89.8000         -6.1778      -6.5424       0.3646  2820.6
89.9000         -6.1777      -6.6179       0.4402  3405.9
90.0000         -6.1869      -6.5820       0.3951  3056.8
90.1000         -6.1775      -6.5937       0.4162  3219.6
90.2000         -6.2042      -6.6059       0.4017  3107.4
90.3000         -6.1921      -6.6155       0.4234  3275.6
90.4000         -6.1883      -6.5445       0.3563  2756.2
90.5000         -6.2187      -6.5149       0.2962  2291.7
90.6000         -6.1995      -6.6178       0.4183  3235.8
90.7000         -6.1660      -6.5757       0.4098  3170.0
90.8000         -6.1902      -6.6153       0.4252  3289.1
90.9000         -6.1430      -6.6190       0.4761  3682.9
91.0000         -6.1524      -6.5828       0.4304  3329.5
91.1000         -6.1349      -6.5448       0.4099  3171.2
91.2000         -6.1419      -6.6102       0.4683  3622.9
91.3000         -6.1213      -6.5652       0.4440  3434.6
91.4000         -6.1268      -6.5316       0.4048  3131.8
91.5000         -6.1158      -6.6305       0.5147  3982.0
91.6000         -6.1053      -6.5814       0.4761  3683.4
91.7000         -6.1151      -6.5685       0.4534  3507.6
91.8000         -6.0808      -6.5104       0.4296  3323.5
91.9000         -6.1208      -6.5797       0.4589  3550.4
92.0000         -6.1000      -6.5617       0.4617  3572.1
92.1000         -6.1279      -6.5950       0.4671  3613.5
92.2000         -6.1547      -6.4907       0.3360  2599.3
92.3000         -6.1594      -6.6008       0.4415  3415.2
92.4000         -6.1620      -6.5149       0.3529  2730.1
92.5000         -6.1631      -6.5216       0.3584  2773.0
92.6000         -6.1691      -6.5509       0.3818  2953.6
92.7000         -6.1682      -6.5506       0.3824  2958.4
92.8000         -6.1847      -6.5808       0.3961  3064.4
92.9000         -6.1701      -6.6226       0.4525  3501.0
93.0000         -6.1736      -6.5586       0.3850  2978.7
93.1000         -6.1754      -6.5720       0.3966  3068.2
93.2000         -6.1486      -6.6083       0.4598  3556.8
93.3000         -6.1531      -6.5532       0.4001  3095.3
93.4000         -6.1539      -6.5465       0.3925  3036.7
93.5000         -6.1667      -6.6115       0.4448  3441.4
93.6000         -6.1781      -6.5105       0.3325  2572.0
93.7000         -6.2022      -6.5603       0.3581  2770.8
93.8000         -6.1816      -6.6828       0.5012  3877.7
93.9000         -6.1754      -6.5175       0.3421  2646.6
94.0000         -6.1909      -6.5948       0.4039  3124.9
94.1000         -6.1608      -6.5739       0.4130  3195.2
94.2000         -6.1672      -6.5211       0.3539  2737.9
94.3000         -6.1913      -6.6282       0.4369  3380.1
94.4000         -6.1305      -6.4357       0.3052  2360.8
94.5000         -6.1396      -6.5257       0.3861  2987.1
94.6000         -6.1756      -6.5768       0.4013  3104.4
94.7000         -6.1868      -6.5865       0.3997  3092.6
94.8000         -6.1743      -6.6482       0.4739  3666.4
94.9000         -6.1847      -6.5824       0.3977  3076.7
95.0000         -6.2035      -6.6460       0.4426  3423.9
95.1000         -6.1477      -6.4836       0.3360  2599.1
95.2000         -6.1058      -6.5240       0.4182  3235.3
95.3000         -6.1292      -6.5243       0.3951  3057.0
95.4000         -6.1112      -6.5638       0.4525  3501.0
95.5000         -6.1297      -6.6055       0.4758  3680.8
95.6000         -6.1278      -6.5342       0.4063  3143.7
95.7000         -6.1467      -6.6026       0.4558  3526.3
95.8000         -6.1747      -6.5887       0.4139  3202.4
95.9000         -6.1735      -6.5619       0.3884  3005.1
96.0000         -6.1907      -6.6572       0.4665  3609.2
96.1000         -6.1840      -6.5537       0.3697  2860.2
96.2000         -6.1851      -6.5710       0.3858  2984.9
96.3000         -6.1791      -6.5529       0.3738  2891.7
96.4000         -6.1483      -6.4969       0.3486  2696.6
96.5000         -6.1485      -6.5460       0.3975  3075.6
96.6000         -6.1988      -6.5629       0.3642  2817.5
96.7000         -6.1952      -6.5844       0.3892  3010.8
96.8000         -6.1859      -6.5365       0.3506  2712.7
96.9000         -6.1555      -6.5260       0.3705  2866.1
97.0000         -6.1641      -6.5765       0.4125  3191.1
97.1000         -6.1703      -6.6127       0.4424  3422.2
97.2000         -6.1670      -6.5800       0.4129  3194.7
97.3000         -6.1735      -6.5481       0.3746  2898.2
97.4000         -6.1569      -6.5769       0.4200  3249.1
97.5000         -6.1568      -6.5412       0.3844  2973.7
97.6000         -6.1543      -6.5456       0.3914  3027.8
97.7000         -6.1567      -6.5109       0.3542  2739.9
97.8000         -6.1655      -6.5549       0.3895  3013.1
97.9000         -6.1501      -6.6001       0.4500  3481.2
98.0000         -6.1599      -6.5633       0.4033  3120.2
98.1000         -6.1431      -6.5261       0.3829  2962.6
98.2000         -6.1485      -6.5530       0.4045  3129.6
98.3000         -6.1445      -6.5352       0.3907  3022.8
98.4000         -6.1472      -6.5814       0.4342  3359.4
98.5000         -6.1528      -6.4381       0.2854  2207.6
98.6000         -6.1515      -6.5911       0.4396  3401.2
98.7000         -6.1443      -6.4875       0.3432  2655.1
98.8000         -6.1520      -6.5738       0.4218  3263.6
98.9000         -6.1341      -6.5489       0.4148  3209.3
99.0000         -6.1363      -6.5196       0.3833  2965.5
99.1000         -6.1618      -6.4524       0.2906  2248.1
99.2000         -6.1408      -6.6160       0.4752  3676.4
99.3000         -6.1680      -6.6139       0.4460  3450.3
99.4000         -6.1736      -6.5440       0.3704  2865.6
99.5000         -6.1787      -6.5188       0.3401  2631.3
99.6000         -6.1777      -6.5542       0.3764  2912.2
99.7000         -6.1441      -6.5791       0.4350  3365.0
99.8000         -6.1482      -6.4743       0.3261  2523.0
99.9000         -6.1329      -6.4999       0.3670  2839.3
100.0000        -6.1326      -6.5569       0.4243  3282.5
100.1000        -6.1105      -6.4925       0.3820  2955.0
100.2000        -6.1167      -6.4804       0.3637  2813.7
100.3000        -6.1316      -6.4566       0.3249  2513.8
100.4000        -6.1338      -6.5157       0.3820  2955.1
100.5000        -6.1358      -6.5906       0.4549  3518.9
100.6000        -6.1575      -6.5321       0.3746  2897.9
100.7000        -6.1380      -6.5101       0.3720  2878.1
100.8000        -6.1553      -6.6194       0.4641  3590.1
100.9000        -6.1604      -6.5582       0.3978  3077.4
101.0000        -6.1189      -6.5464       0.4276  3308.0
101.1000        -6.1252      -6.5076       0.3824  2958.2
101.2000        -6.1514      -6.5187       0.3673  2841.4
101.3000        -6.1342      -6.4756       0.3414  2641.5
101.4000        -6.1464      -6.5442       0.3978  3077.6
101.5000        -6.1527      -6.5685       0.4159  3217.3
101.6000        -6.1535      -6.5478       0.3943  3050.3
101.7000        -6.1491      -6.6382       0.4890  3783.3
101.8000        -6.1441      -6.5367       0.3926  3037.4
101.9000        -6.1237      -6.4924       0.3686  2852.0
102.0000        -6.1370      -6.6079       0.4709  3642.9
102.1000        -6.1314      -6.5712       0.4398  3402.3
102.2000        -6.1494      -6.4831       0.3337  2581.5
102.3000        -6.1574      -6.5685       0.4111  3180.1
102.4000        -6.1374      -6.5297       0.3923  3034.9
102.5000        -6.1393      -6.4749       0.3356  2596.2
102.6000        -6.1576      -6.5902       0.4325  3346.1
102.7000        -6.1457      -6.5767       0.4310  3334.4
102.8000        -6.1407      -6.6501       0.5094  3941.1
102.9000        -6.1529      -6.5354       0.3825  2959.1
103.0000        -6.1518      -6.5297       0.3779  2923.5
103.1000        -6.1481      -6.5338       0.3857  2984.0
103.2000        -6.1497      -6.4967       0.3469  2684.1
103.3000        -6.1759      -6.6144       0.4385  3392.0
103.4000        -6.1511      -6.5325       0.3814  2950.9
103.5000        -6.1290      -6.5473       0.4182  3235.4
103.6000        -6.1273      -6.6160       0.4887  3780.5
103.7000        -6.1459      -6.5225       0.3766  2913.9
103.8000        -6.1365      -6.5679       0.4314  3337.5
103.9000        -6.1550      -6.4376       0.2825  2185.8
104.0000        -6.1579      -6.5675       0.4096  3168.5
104.1000        -6.1585      -6.5432       0.3847  2975.8
104.2000        -6.1488      -6.5638       0.4149  3209.9
104.3000        -6.1483      -6.5115       0.3633  2810.2
104.4000        -6.1394      -6.5153       0.3759  2908.1
104.5000        -6.1305      -6.5608       0.4303  3329.1
104.6000        -6.1328      -6.4529       0.3201  2476.1
104.7000        -6.1346      -6.5486       0.4140  3203.2
104.8000        -6.1490      -6.5605       0.4115  3183.6
104.9000        -6.1458      -6.5957       0.4499  3480.7
105.0000        -6.1476      -6.5295       0.3819  2954.6
105.1000        -6.1511      -6.5674       0.4162  3220.1
105.2000        -6.1548      -6.5102       0.3555  2750.0
105.3000        -6.1489      -6.5644       0.4155  3214.2
105.4000        -6.0704      -6.5150       0.4446  3439.7
105.5000        -6.0991      -6.5467       0.4476  3463.1
105.6000        -6.0835      -6.5438       0.4603  3561.3
105.7000        -6.1055      -6.5636       0.4580  3543.4
105.8000        -6.1170      -6.5503       0.4333  3352.1
105.9000        -6.0844      -6.6183       0.5339  4130.6
106.0000        -6.1266      -6.5204       0.3938  3046.8
106.1000        -6.1329      -6.4896       0.3567  2759.8
106.2000        -6.1639      -6.5884       0.4244  3283.6
106.3000        -6.1674      -6.5800       0.4126  3191.7
106.4000        -6.1767      -6.5648       0.3882  3002.9
106.5000        -6.1779      -6.5499       0.3720  2877.7
106.6000        -6.1600      -6.6205       0.4606  3563.1
106.7000        -6.1384      -6.5185       0.3801  2940.6
106.8000        -6.1132      -6.5019       0.3887  3007.2
106.9000        -6.1113      -6.4158       0.3045  2355.5
107.0000        -6.1155      -6.5544       0.4389  3395.5
107.1000        -6.1306      -6.4947       0.3641  2817.1
107.2000        -6.1328      -6.4845       0.3518  2721.3
107.3000        -6.1407      -6.5577       0.4170  3226.1
107.4000        -6.1292      -6.5079       0.3788  2930.3
107.5000        -6.1327      -6.5077       0.3750  2901.2
107.6000        -6.1470      -6.5316       0.3846  2975.0
107.7000        -6.1556      -6.5776       0.4220  3264.8
107.8000        -6.1439      -6.5234       0.3795  2936.2
107.9000        -6.1175      -6.5405       0.4230  3272.4
108.0000        -6.1412      -6.5428       0.4016  3106.9
108.1000        -6.1298      -6.5345       0.4046  3130.4
108.2000        -6.1175      -6.4516       0.3341  2584.6
108.3000        -6.1257      -6.5615       0.4359  3372.2
108.4000        -6.1275      -6.5826       0.4551  3520.8
108.5000        -6.1361      -6.5140       0.3779  2923.3
108.6000        -6.1374      -6.5746       0.4372  3382.2
108.7000        -6.1663      -6.5464       0.3800  2940.1
108.8000        -6.1432      -6.4722       0.3290  2545.5
108.9000        -6.1302      -6.5022       0.3720  2877.5
109.0000        -6.1313      -6.4933       0.3620  2800.5
109.1000        -6.1321      -6.6182       0.4861  3760.4
109.2000        -6.1348      -6.5571       0.4223  3267.2
109.3000        -6.1290      -6.5372       0.4083  3158.4
109.4000        -6.0827      -6.5060       0.4233  3274.8
109.5000        -6.0867      -6.4893       0.4027  3115.2
109.6000        -6.1062      -6.5253       0.4191  3242.6
109.7000        -6.1313      -6.5755       0.4442  3436.5
109.8000        -6.1302      -6.4483       0.3181  2460.9
109.9000        -6.1157      -6.6122       0.4965  3840.8
110.0000        -6.1279      -6.6004       0.4725  3655.8
110.1000        -6.1300      -6.5950       0.4650  3597.6
110.2000        -6.1477      -6.4485       0.3008  2327.3
110.3000        -6.1511      -6.5235       0.3724  2880.9
110.4000        -6.1407      -6.5804       0.4397  3401.4
110.5000        -6.1290      -6.5977       0.4686  3625.5
110.6000        -6.1470      -6.5335       0.3865  2990.4
110.7000        -6.1573      -6.6487       0.4914  3801.5
110.8000        -6.1686      -6.5192       0.3507  2712.9
110.9000        -6.1577      -6.5721       0.4144  3205.9
111.0000        -6.1689      -6.5709       0.4020  3109.9
111.1000        -6.1576      -6.6023       0.4447  3440.6
111.2000        -6.1421      -6.5848       0.4428  3425.6
111.3000        -6.1460      -6.4821       0.3361  2600.1
111.4000        -6.1223      -6.4581       0.3358  2598.0
111.5000        -6.1004      -6.5343       0.4339  3356.6
111.6000        -6.1271      -6.5059       0.3787  2929.9
111.7000        -6.1142      -6.4925       0.3783  2926.9
111.8000        -6.0925      -6.5532       0.4607  3564.5
111.9000        -6.0948      -6.4798       0.3850  2978.4
112.0000        -6.1127      -6.4757       0.3629  2807.9
112.1000        -6.1150      -6.5958       0.4808  3719.5
112.2000        -6.1214      -6.5193       0.3979  3078.7
112.3000        -6.1330      -6.5901       0.4571  3536.6
112.4000        -6.1306      -6.5134       0.3828  2961.5
112.5000        -6.1554      -6.5373       0.3819  2954.9
112.6000        -6.1422      -6.4996       0.3575  2765.4
112.7000        -6.1169      -6.5099       0.3930  3040.2
112.8000        -6.1179      -6.5495       0.4316  3338.9
112.9000        -6.1407      -6.5452       0.4045  3129.7
113.0000        -6.1546      -6.5776       0.4230  3272.8
113.1000        -6.1468      -6.5134       0.3666  2835.9
113.2000        -6.1569      -6.5009       0.3440  2661.7
113.3000        -6.1600      -6.5252       0.3652  2825.5
113.4000        -6.1596      -6.6383       0.4786  3702.9
113.5000        -6.1528      -6.6158       0.4630  3582.0
113.6000        -6.1465      -6.5056       0.3591  2778.5
113.7000        -6.1314      -6.5314       0.4000  3094.7
113.8000        -6.1248      -6.5438       0.4191  3242.0
113.9000        -6.1365      -6.5786       0.4421  3420.3
114.0000        -6.1221      -6.5401       0.4180  3234.0
114.1000        -6.1323      -6.5579       0.4256  3292.4
114.2000        -6.0646      -6.3668       0.3022  2337.9
114.3000        -6.1144      -6.6335       0.5191  4015.9
114.4000        -6.1357      -6.5503       0.4146  3207.6
114.5000        -6.1589      -6.6009       0.4420  3419.6
114.6000        -6.1260      -6.6240       0.4980  3852.6
114.7000        -6.1393      -6.6582       0.5190  4015.0
114.8000        -6.1495      -6.5758       0.4263  3298.1
114.9000        -6.1533      -6.5227       0.3694  2857.7
115.0000        -6.1475      -6.5761       0.4286  3315.7
115.1000        -6.1289      -6.5255       0.3966  3067.9
115.2000        -6.1111      -6.5029       0.3918  3031.2
115.3000        -6.1193      -6.5064       0.3871  2994.6
115.4000        -6.1475      -6.4772       0.3297  2550.7
115.5000        -6.1565      -6.5319       0.3754  2904.2
115.6000        -6.1149      -6.4955       0.3806  2944.5
115.7000        -6.1509      -6.5093       0.3583  2772.3
115.8000        -6.1310      -6.5379       0.4069  3147.9
115.9000        -6.1328      -6.5413       0.4086  3160.8
116.0000        -6.1087      -6.4678       0.3591  2778.1
116.1000        -6.1313      -6.5086       0.3774  2919.5
116.2000        -6.1279      -6.5837       0.4558  3526.3
116.3000        -6.1173      -6.4945       0.3772  2918.4
116.4000        -6.1301      -6.5325       0.4025  3113.6
116.5000        -6.1347      -6.5281       0.3934  3043.8
116.6000        -6.1369      -6.5418       0.4048  3131.7
116.7000        -6.1318      -6.4808       0.3490  2699.9
116.8000        -6.1306      -6.4904       0.3597  2783.1
116.9000        -6.1393      -6.5217       0.3824  2958.5
117.0000        -6.1271      -6.4748       0.3478  2690.6
117.1000        -6.1141      -6.6044       0.4903  3793.2
117.2000        -6.1007      -6.4829       0.3822  2956.8
117.3000        -6.1231      -6.5803       0.4571  3536.5
117.4000        -6.1276      -6.4713       0.3437  2659.1
117.5000        -6.1239      -6.4847       0.3608  2791.4
117.6000        -6.1053      -6.5556       0.4503  3483.6
117.7000        -6.0794      -6.4963       0.4169  3225.0
117.8000        -6.0874      -6.5147       0.4273  3305.9
117.9000        -6.1100      -6.4878       0.3778  2922.9
118.0000        -6.1115      -6.5130       0.4014  3105.5
118.1000        -6.1066      -6.4972       0.3906  3021.7
118.2000        -6.0998      -6.5005       0.4008  3100.5
118.3000        -6.0753      -6.4804       0.4052  3134.6
118.4000        -6.0607      -6.5128       0.4521  3497.7
118.5000        -6.0648      -6.4285       0.3636  2813.3
118.6000        -6.0585      -6.4692       0.4107  3177.4
118.7000        -6.0719      -6.4026       0.3307  2558.0
118.8000        -6.1035      -6.4380       0.3345  2587.5
118.9000        -6.1031      -6.4710       0.3680  2846.7
119.0000        -6.1021      -6.4401       0.3380  2614.5
119.1000        -6.1071      -6.5580       0.4509  3488.3
119.2000        -6.1346      -6.4284       0.2938  2272.6
119.3000        -6.1447      -6.4967       0.3519  2722.6
119.4000        -6.1583      -6.5152       0.3569  2760.9
119.5000        -6.1733      -6.5980       0.4248  3286.1
119.6000        -6.1461      -6.5322       0.3861  2986.7
119.7000        -6.1364      -6.5435       0.4071  3149.4
119.8000        -6.1462      -6.6156       0.4693  3630.9
119.9000        -6.1588      -6.5337       0.3749  2900.1
120.0000        -6.1659      -6.6391       0.4732  3660.7
120.1000        -6.1748      -6.6003       0.4254  3291.2
120.2000        -6.1614      -6.5950       0.4336  3354.6
120.3000        -6.1562      -6.4537       0.2974  2301.1
120.4000        -6.1631      -6.5486       0.3855  2982.7
120.5000        -6.1279      -6.5910       0.4631  3582.4
120.6000        -6.1491      -6.5386       0.3895  3013.4
120.7000        -6.1642      -6.5297       0.3654  2827.1
120.8000        -6.1198      -6.5630       0.4432  3429.0
120.9000        -6.1212      -6.5579       0.4366  3378.1
121.0000        -6.1470      -6.6085       0.4615  3570.1
121.1000        -6.1293      -6.5321       0.4028  3115.9
121.2000        -6.1431      -6.5565       0.4134  3198.5
121.3000        -6.1446      -6.5369       0.3924  3035.4
121.4000        -6.1474      -6.5288       0.3814  2950.6
121.5000        -6.1600      -6.5435       0.3835  2967.1
121.6000        -6.1643      -6.4850       0.3207  2480.9
121.7000        -6.1488      -6.6491       0.5003  3870.7
121.8000        -6.1472      -6.5612       0.4140  3202.7
121.9000        -6.1391      -6.4942       0.3551  2747.2
122.0000        -6.1422      -6.5358       0.3936  3044.9
122.1000        -6.1410      -6.4891       0.3482  2693.5
122.2000        -6.1552      -6.5932       0.4379  3388.0
122.3000        -6.1536      -6.5346       0.3810  2947.4
122.4000        -6.1519      -6.6037       0.4518  3495.3
122.5000        -6.1424      -6.5036       0.3613  2795.0
122.6000        -6.1288      -6.5949       0.4660  3605.4
122.7000        -6.1130      -6.5166       0.4036  3122.2
122.8000        -6.1235      -6.5779       0.4544  3515.4
122.9000        -6.1262      -6.5138       0.3876  2998.7
123.0000        -6.1232      -6.5345       0.4112  3181.5
123.1000        -6.1357      -6.5089       0.3732  2887.0
123.2000        -6.1171      -6.5714       0.4543  3514.3
123.3000        -6.1346      -6.5289       0.3943  3050.1
123.4000        -6.1424      -6.5417       0.3993  3089.1
123.5000        -6.1040      -6.4610       0.3570  2762.1
123.6000        -6.1066      -6.5068       0.4002  3095.7
123.7000        -6.1021      -6.5311       0.4290  3318.6
