time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
3900,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5195206544981632
3950,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.512826543339844
4000,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5128590511371407
4050,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5104052062750646
4100,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5164005978891941
4150,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5131424630866
4200,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.512328713945541
4250,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5134113517913617
4300,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5138605975088038
4350,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5120524648361853
4400,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5158614585424954
4450,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5148907736302066
4500,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.51238908409741
4550,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5132144699966752
4600,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5154586580403473
4650,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5129130830290367
4700,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5132791701828447
4750,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5133529581547742
