time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
3850,36,56,2,28,6,2,0,0.7777777777777778,0.16666666666666666,3.111111111111111,1.4963164648809446
3900,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4958279707996802
3950,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4906569979349875
4000,36,56,2,28,6,2,0,0.7777777777777778,0.16666666666666666,3.111111111111111,1.4837358625478874
4050,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.470985994022619
4100,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.461102070256764
4150,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.4575635994050742
4200,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4890677839939255
4250,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4725680186309957
4300,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4721410330753208
4350,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.4790545563978397
4400,36,55,1,32,3,1,0,0.8888888888888888,0.08333333333333333,3.0555555555555554,1.4537291533143684
4450,36,56,0,32,4,0,0,0.8888888888888888,0.1111111111111111,3.111111111111111,1.4693288686837995
4500,36,56,0,32,4,0,0,0.8888888888888888,0.1111111111111111,3.111111111111111,1.4536645691075134
