time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
2050,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5219430700454766
2100,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.521595230734065
2150,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.526660102677478
2200,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5444721272128348
2250,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.535401450846367
2300,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.54780270643374
2350,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.509768433479854
2400,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.5066794027253902
2450,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.515645165023536
2500,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.506192221919135
2550,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.498843763617713
2600,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.509014658132015
2650,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.506052945436045
2700,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5271960478814288
2750,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5108803139534446
2800,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5198315782631218
2850,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.524064933439281
2900,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5112344984429935
2950,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5086051094727513
3000,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5339263780131271
3050,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5269928000363842
3100,27,45,0,18,9,0,0,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.501023971841899
3150,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5223835053037544
3200,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.533257296708676
3250,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5240723462343204
3300,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5370391699667705
3350,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5376649736635244
3400,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5217160215710166
3450,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5240215622591198
3500,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5280942757244753
3550,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5336928859270886
3600,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.535558435966321
3650,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5460556113205683
3700,27,48,0,12,15,0,0,0.4444444444444444,0.5555555555555556,3.5555555555555554,1.5464145354396743
3750,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5351727423827162
3800,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.537362841762777
3850,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5246810279213168
3900,27,47,0,14,13,0,0,0.5185185185185185,0.48148148148148145,3.4814814814814814,1.5307148916851687
3950,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5174477637519868
4000,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5152105707070656
4050,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5180259730563517
4100,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5163939490886
4150,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.515979620666302
4200,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5154395170518098
4250,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5127991355189845
4300,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.516990080689712
4350,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5136903098810734
4400,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5087835213695142
4450,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.513028940297565
4500,27,46,0,16,11,0,0,0.5925925925925926,0.4074074074074074,3.4074074074074074,1.5125112654828252
