time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
0,36,53,6,26,4,6,0,0.7222222222222222,0.1111111111111111,2.9444444444444446,1.5120878731751057
50,36,53,4,30,2,4,0,0.8333333333333334,0.05555555555555555,2.9444444444444446,1.5146226653973547
100,36,54,2,32,2,2,0,0.8888888888888888,0.05555555555555555,3.0,1.529649655494055
150,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5275140443605124
200,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.527061347515065
250,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5215014311493888
300,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5202390646449184
350,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5163887566298575
400,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5222430557294477
450,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5186406984752587
500,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5239279765371525
550,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5330495871602765
600,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5299880621704685
650,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5287524426943135
700,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5260425204872823
750,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5296127159162043
800,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5293377991219277
850,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5293157278748306
900,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5258976729476643
950,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5339653770786692
1000,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5150304067026514
1050,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5351428380857028
1100,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5424102681142566
1150,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5588305602734713
1200,36,58,0,28,8,0,0,0.7777777777777778,0.2222222222222222,3.2222222222222223,1.5731061999677725
1250,36,57,0,30,6,0,0,0.8333333333333334,0.16666666666666666,3.1666666666666665,1.5528390412665383
1300,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5405824269584776
1350,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5697098543761387
1400,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5584084000434832
1450,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5514046403067197
1500,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5642772323315106
1550,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5479546825624584
1600,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5444998490968707
1650,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.526798840728832
1700,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5424550226169966
1750,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5486367993278958
1800,36,56,1,30,5,1,0,0.8333333333333334,0.1388888888888889,3.111111111111111,1.5443373384438301
1850,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5404657341323427
1900,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5385347111608965
1950,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5492576485558103
2000,36,55,3,28,5,3,0,0.7777777777777778,0.1388888888888889,3.0555555555555554,1.538207223315081
2050,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5390064604550835
2100,36,55,3,28,5,3,0,0.7777777777777778,0.1388888888888889,3.0555555555555554,1.5306688452762693
2150,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5370645784057442
2200,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5297430166769375
2250,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.534953825101796
2300,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.541431780975629
2350,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5304928344027982
2400,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5347196791155278
2450,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5118848174884314
2500,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5299586478706204
2550,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5140311508371997
2600,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5124002234664586
2650,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5369030910952293
2700,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.516385724278482
2750,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5261060202364336
2800,36,55,2,30,4,2,0,0.8333333333333334,0.1111111111111111,3.0555555555555554,1.5126937986479765
2850,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5069264389927768
2900,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5183334787145422
2950,36,54,3,30,3,3,0,0.8333333333333334,0.08333333333333333,3.0,1.5256658476728744
